user_id,age,country,religion,continent
25636,48.0,england,christian,europe
25695,32.0,usa,christian,n_america
25768,34.0,australia,christian,ause
25890,53.0,usa,christian,n_america
25893,23.0,germany,christian,europe
25895,39.0,usa,christian,n_america
26371,65.0,canada,christian,n_america
26443,27.0,france,christian,europe
26509,19.0,usa,christian,n_america
26525,56.0,usa,christian,n_america
26583,30.0,canada,christian,n_america
26706,28.0,usa,christian,n_america
26806,15.0,australia,christian,ause
26813,28.0,italy,christian,europe
26979,37.0,canada,christian,n_america
27140,49.0,usa,christian,n_america
27462,47.0,usa,christian,n_america
27568,60.0,england,christian,europe
27650,27.0,australia,christian,ause
27740,57.0,usa,christian,n_america
27812,33.0,usa,christian,n_america
27813,34.0,usa,christian,n_america
28091,22.0,usa,christian,n_america
28204,61.0,canada,christian,n_america
28262,39.0,usa,christian,n_america
28360,15.0,usa,christian,n_america
28492,31.0,england,christian,europe
28591,33.0,usa,christian,n_america
28632,37.0,canada,christian,n_america
28648,17.0,usa,christian,n_america
28663,33.0,spain,christian,europe
28735,58.0,germany,christian,europe
28764,22.0,newzealand,christian,ause
28800,69.0,spain,christian,europe
28804,50.0,canada,christian,n_america
28938,38.0,usa,christian,n_america
29259,39.0,usa,christian,n_america
29694,40.0,australia,christian,ause
29702,52.0,usa,christian,n_america
29855,53.0,usa,christian,n_america
30144,25.0,usa,christian,n_america
30261,27.0,england,christian,europe
30273,25.0,usa,christian,n_america
30341,59.0,usa,christian,n_america
30445,23.0,malaysia,islam,islam
30509,51.0,england,christian,europe
30527,41.0,usa,christian,n_america
30712,54.0,england,christian,europe
30727,26.0,germany,christian,europe
30806,24.0,canada,christian,n_america
30898,43.0,usa,christian,n_america
30972,47.0,usa,christian,n_america
31466,26.0,canada,christian,n_america
31619,28.0,canada,christian,n_america
31652,14.0,usa,christian,n_america
31826,54.0,usa,christian,n_america
32329,30.0,usa,christian,n_america
32440,59.0,newzealand,christian,ause
32467,17.0,usa,christian,n_america
32483,18.0,spain,christian,europe
32627,49.0,usa,christian,n_america
32721,36.0,france,christian,europe
32773,28.0,usa,christian,n_america
32817,35.0,australia,christian,ause
32963,56.0,usa,christian,n_america
33336,18.0,netherlands,christian,europe
33487,26.0,australia,christian,ause
33535,36.0,australia,christian,ause
33580,27.0,usa,christian,n_america
33816,33.0,canada,christian,n_america
33875,28.0,canada,christian,n_america
33888,48.0,england,christian,europe
33890,18.0,usa,christian,n_america
33943,25.0,france,christian,europe
34148,41.0,australia,christian,ause
34215,28.0,australia,christian,ause
34244,47.0,england,christian,europe
34300,35.0,usa,christian,n_america
34823,21.0,germany,christian,europe
34936,36.0,usa,christian,n_america
34994,54.0,usa,christian,n_america
35055,23.0,canada,christian,n_america
35321,34.0,usa,christian,n_america
35513,42.0,austria,christian,europe
35910,16.0,usa,christian,n_america
36003,26.0,malaysia,islam,islam
36041,46.0,usa,christian,n_america
36417,53.0,canada,christian,n_america
36656,28.0,usa,christian,n_america
36701,65.0,usa,christian,n_america
36811,51.0,usa,christian,n_america
37074,53.0,usa,christian,n_america
37293,41.0,canada,christian,n_america
37310,33.0,usa,christian,n_america
37538,24.0,malaysia,islam,islam
37546,24.0,spain,christian,europe
37550,19.0,usa,christian,n_america
37567,36.0,england,christian,europe
37615,24.0,usa,christian,n_america
37691,26.0,finland,christian,europe
37712,23.0,usa,christian,n_america
37950,26.0,canada,christian,n_america
37974,24.0,england,christian,europe
37989,57.0,usa,christian,n_america
38023,30.0,usa,christian,n_america
38219,49.0,spain,christian,europe
38229,23.0,usa,christian,n_america
38281,33.0,spain,christian,europe
38418,25.0,usa,christian,n_america
38464,33.0,england,christian,europe
38556,27.0,canada,christian,n_america
38762,29.0,usa,christian,n_america
38802,23.0,finland,christian,europe
39281,45.0,usa,christian,n_america
39396,20.0,germany,christian,europe
39602,50.0,australia,christian,ause
39773,49.0,usa,christian,n_america
40012,44.0,newzealand,christian,ause
40110,40.0,usa,christian,n_america
40299,19.0,usa,christian,n_america
40559,58.0,usa,christian,n_america
40841,38.0,usa,christian,n_america
40919,60.0,usa,christian,n_america
40943,40.0,usa,christian,n_america
40958,26.0,canada,christian,n_america
41057,51.0,canada,christian,n_america
41135,37.0,germany,christian,europe
41183,31.0,england,christian,europe
41278,52.0,usa,christian,n_america
41425,31.0,newzealand,christian,ause
41586,73.0,usa,christian,n_america
41596,40.0,mexico,christian,s_america
41667,40.0,usa,christian,n_america
41701,25.0,france,christian,europe
41757,58.0,canada,christian,n_america
41841,20.0,canada,christian,n_america
42032,43.0,australia,christian,ause
42123,35.0,usa,christian,n_america
42128,41.0,england,christian,europe
42419,33.0,usa,christian,n_america
42434,48.0,usa,christian,n_america
42651,33.0,usa,christian,n_america
42679,50.0,australia,christian,ause
42724,37.0,usa,christian,n_america
42914,26.0,usa,christian,n_america
42962,23.0,canada,christian,n_america
43246,36.0,canada,christian,n_america
43418,26.0,canada,christian,n_america
43687,27.0,usa,christian,n_america
43806,31.0,usa,christian,n_america
43842,15.0,usa,christian,n_america
43909,27.0,singapore,buddism,en_asia
43962,23.0,australia,christian,ause
44296,26.0,australia,christian,ause
44297,22.0,newzealand,christian,ause
44634,37.0,england,christian,europe
44728,31.0,usa,christian,n_america
44768,33.0,usa,christian,n_america
44845,29.0,usa,christian,n_america
44925,33.0,england,christian,europe
45002,20.0,finland,christian,europe
45666,31.0,canada,christian,n_america
46006,51.0,australia,christian,ause
46050,39.0,canada,christian,n_america
46184,56.0,usa,christian,n_america
46269,26.0,brazil,christian,s_america
47037,36.0,germany,christian,europe
47128,33.0,usa,christian,n_america
47448,26.0,spain,christian,europe
47613,18.0,usa,christian,n_america
47635,38.0,malaysia,islam,islam
48025,43.0,usa,christian,n_america
48046,27.0,usa,christian,n_america
48445,35.0,usa,christian,n_america
48494,51.0,usa,christian,n_america
48539,23.0,usa,christian,n_america
48595,23.0,usa,christian,n_america
48630,34.0,usa,christian,n_america
49109,38.0,usa,christian,n_america
49204,14.0,usa,christian,n_america
49335,23.0,usa,christian,n_america
49460,37.0,usa,christian,n_america
49582,29.0,france,christian,europe
49634,53.0,southafrica,christian,africa
49954,32.0,usa,christian,n_america
50092,48.0,usa,christian,n_america
50165,41.0,usa,christian,n_america
50201,33.0,england,christian,europe
50409,21.0,australia,christian,ause
50521,42.0,usa,christian,n_america
50605,67.0,usa,christian,n_america
50628,30.0,portugal,christian,europe
50858,19.0,usa,christian,n_america
51375,63.0,usa,christian,n_america
51803,34.0,canada,christian,n_america
51856,59.0,usa,christian,n_america
51944,51.0,usa,christian,n_america
52002,34.0,usa,christian,n_america
52060,38.0,canada,christian,n_america
52425,60.0,usa,christian,n_america
52531,35.0,england,christian,europe
52635,23.0,usa,christian,n_america
52807,38.0,canada,christian,n_america
52847,34.0,usa,christian,n_america
52917,42.0,usa,christian,n_america
53042,59.0,usa,christian,n_america
53140,46.0,usa,christian,n_america
53174,29.0,usa,christian,n_america
53189,26.0,usa,christian,n_america
53281,32.0,canada,christian,n_america
53418,28.0,usa,christian,n_america
53614,30.0,portugal,christian,europe
53628,22.0,france,christian,europe
53688,28.0,france,christian,europe
54118,47.0,canada,christian,n_america
54148,75.0,australia,christian,ause
54206,24.0,usa,christian,n_america
54453,34.0,usa,christian,n_america
54564,34.0,usa,christian,n_america
54648,22.0,usa,christian,n_america
54850,44.0,australia,christian,ause
54911,17.0,usa,christian,n_america
55178,25.0,usa,christian,n_america
55187,48.0,usa,christian,n_america
55734,37.0,canada,christian,n_america
55892,45.0,usa,christian,n_america
55894,20.0,england,christian,europe
55927,17.0,usa,christian,n_america
56103,13.0,australia,christian,ause
56271,22.0,england,christian,europe
56272,19.0,canada,christian,n_america
56276,19.0,spain,christian,europe
56360,35.0,austria,christian,europe
56391,40.0,usa,christian,n_america
56399,63.0,usa,christian,n_america
56856,23.0,usa,christian,n_america
56959,52.0,usa,christian,n_america
57006,30.0,usa,christian,n_america
57039,56.0,switzerland,christian,europe
57148,24.0,england,christian,europe
57412,25.0,portugal,christian,europe
57449,29.0,germany,christian,europe
57515,44.0,portugal,christian,europe
57868,26.0,germany,christian,europe
57954,38.0,usa,christian,n_america
58077,19.0,usa,christian,n_america
58255,14.0,usa,christian,n_america
58297,13.0,newzealand,christian,ause
58456,33.0,england,christian,europe
58756,47.0,usa,christian,n_america
58855,38.0,usa,christian,n_america
59150,37.0,canada,christian,n_america
59269,22.0,usa,christian,n_america
59559,25.0,england,christian,europe
59616,13.0,australia,christian,ause
59756,25.0,usa,christian,n_america
59912,27.0,usa,christian,n_america
59994,21.0,canada,christian,n_america
60050,40.0,usa,christian,n_america
60067,44.0,usa,christian,n_america
60277,43.0,usa,christian,n_america
60319,40.0,usa,christian,n_america
60633,45.0,usa,christian,n_america
60797,24.0,england,christian,europe
60809,33.0,france,christian,europe
61028,50.0,usa,christian,n_america
61668,41.0,usa,christian,n_america
61750,45.0,usa,christian,n_america
61798,54.0,usa,christian,n_america
61982,20.0,singapore,buddism,en_asia
62410,27.0,usa,christian,n_america
62464,26.0,usa,christian,n_america
62670,26.0,portugal,christian,europe
62862,47.0,usa,christian,n_america
62891,27.0,usa,christian,n_america
62954,17.0,usa,christian,n_america
63074,44.0,usa,christian,n_america
63293,37.0,usa,christian,n_america
63506,41.0,canada,christian,n_america
63665,24.0,switzerland,christian,europe
63714,29.0,england,christian,europe
63765,46.0,england,christian,europe
63812,23.0,usa,christian,n_america
63953,26.0,australia,christian,ause
63970,22.0,usa,christian,n_america
64373,21.0,france,christian,europe
64436,36.0,usa,christian,n_america
64448,23.0,netherlands,christian,europe
64629,57.0,usa,christian,n_america
64775,45.0,usa,christian,n_america
64819,49.0,usa,christian,n_america
64946,34.0,usa,christian,n_america
65145,54.0,usa,christian,n_america
65258,42.0,usa,christian,n_america
65323,31.0,england,christian,europe
65370,35.0,usa,christian,n_america
65467,45.0,usa,christian,n_america
65996,39.0,germany,christian,europe
66088,46.0,usa,christian,n_america
66096,53.0,usa,christian,n_america
66428,16.0,phillipines,christian,en_asia
66443,29.0,canada,christian,n_america
66485,38.0,germany,christian,europe
67089,63.0,usa,christian,n_america
67193,17.0,usa,christian,n_america
67244,19.0,usa,christian,n_america
67371,56.0,newzealand,christian,ause
67415,29.0,usa,christian,n_america
67515,45.0,usa,christian,n_america
67598,22.0,germany,christian,europe
67628,23.0,portugal,christian,europe
67636,75.0,usa,christian,n_america
67704,44.0,malaysia,islam,islam
67840,50.0,usa,christian,n_america
67994,57.0,usa,christian,n_america
68014,18.0,england,christian,europe
68081,33.0,usa,christian,n_america
68426,25.0,canada,christian,n_america
68555,37.0,usa,christian,n_america
69042,55.0,usa,christian,n_america
69089,28.0,australia,christian,ause
69102,22.0,usa,christian,n_america
69405,36.0,netherlands,christian,europe
69493,42.0,japan,buddism,e_asia
69499,31.0,australia,christian,ause
69721,32.0,usa,christian,n_america
69971,43.0,usa,christian,n_america
70052,30.0,canada,christian,n_america
70153,34.0,canada,christian,n_america
70222,56.0,canada,christian,n_america
70238,26.0,germany,christian,europe
70314,23.0,canada,christian,n_america
70415,57.0,usa,christian,n_america
70450,25.0,canada,christian,n_america
70550,37.0,australia,christian,ause
70571,56.0,usa,christian,n_america
70649,31.0,usa,christian,n_america
70731,38.0,australia,christian,ause
71162,40.0,canada,christian,n_america
71234,30.0,usa,christian,n_america
71464,23.0,usa,christian,n_america
71470,62.0,canada,christian,n_america
71662,22.0,usa,christian,n_america
71711,22.0,usa,christian,n_america
71853,23.0,usa,christian,n_america
71974,30.0,spain,christian,europe
72030,38.0,usa,christian,n_america
72112,36.0,canada,christian,n_america
72124,22.0,usa,christian,n_america
72214,40.0,canada,christian,n_america
72282,50.0,canada,christian,n_america
72347,32.0,switzerland,christian,europe
72424,58.0,australia,christian,ause
72687,70.0,australia,christian,ause
72992,44.0,france,christian,europe
73196,35.0,usa,christian,n_america
73224,42.0,usa,christian,n_america
73260,32.0,usa,christian,n_america
73394,33.0,usa,christian,n_america
73490,51.0,usa,christian,n_america
73681,27.0,portugal,christian,europe
73691,20.0,usa,christian,n_america
73782,32.0,usa,christian,n_america
73923,29.0,usa,christian,n_america
73940,56.0,usa,christian,n_america
74121,42.0,england,christian,europe
74189,21.0,usa,christian,n_america
74903,25.0,usa,christian,n_america
74910,22.0,canada,christian,n_america
75081,29.0,usa,christian,n_america
75286,30.0,canada,christian,n_america
75339,15.0,germany,christian,europe
75405,49.0,usa,christian,n_america
75436,39.0,usa,christian,n_america
75491,26.0,usa,christian,n_america
75599,25.0,germany,christian,europe
75842,42.0,usa,christian,n_america
76151,49.0,usa,christian,n_america
76168,29.0,usa,christian,n_america
76223,25.0,portugal,christian,europe
76301,19.0,usa,christian,n_america
76350,20.0,england,christian,europe
76413,29.0,usa,christian,n_america
76901,16.0,canada,christian,n_america
76968,21.0,germany,christian,europe
77332,58.0,usa,christian,n_america
77480,51.0,usa,christian,n_america
77809,29.0,usa,christian,n_america
78553,40.0,usa,christian,n_america
78637,16.0,usa,christian,n_america
78755,53.0,germany,christian,europe
78777,22.0,usa,christian,n_america
78797,53.0,newzealand,christian,ause
78844,68.0,usa,christian,n_america
78941,39.0,austria,christian,europe
79366,18.0,usa,christian,n_america
79738,52.0,usa,christian,n_america
79821,39.0,england,christian,europe
79942,26.0,australia,christian,ause
80075,17.0,germany,christian,europe
80266,42.0,germany,christian,europe
80555,20.0,england,christian,europe
80820,59.0,usa,christian,n_america
80945,46.0,germany,christian,europe
81045,15.0,usa,christian,n_america
81064,44.0,usa,christian,n_america
81138,36.0,canada,christian,n_america
81153,27.0,england,christian,europe
81227,20.0,england,christian,europe
81368,28.0,usa,christian,n_america
81399,24.0,usa,christian,n_america
81492,28.0,usa,christian,n_america
81609,57.0,usa,christian,n_america
81639,32.0,usa,christian,n_america
81759,29.0,usa,christian,n_america
81771,37.0,usa,christian,n_america
81848,35.0,usa,christian,n_america
81854,22.0,usa,christian,n_america
81855,42.0,england,christian,europe
81862,29.0,england,christian,europe
81950,23.0,austria,christian,europe
82192,23.0,australia,christian,ause
82317,29.0,brazil,christian,s_america
82398,69.0,usa,christian,n_america
82426,28.0,portugal,christian,europe
82511,57.0,italy,christian,europe
82831,21.0,usa,christian,n_america
82877,27.0,usa,christian,n_america
83156,59.0,usa,christian,n_america
